############# Latency ###############
1 16.923198
2 20.818798
3 19.157998
4 19.695998
5 22.282398
6 22.575998
7 23.290798
8 23.958798
9 23.873998
10 23.882798
11 23.901198
12 23.557598
13 23.342398
14 23.493998
15 23.141798
16 23.193198
17 23.213598
18 23.336398
19 23.241198
20 23.201998
