############# Latency ###############
1 5.965498
2 6.071999
3 6.057599
4 6.071999
5 6.088899
6 6.076799
7 6.072299
8 6.051699
9 6.047999
10 6.078699
11 6.032299
12 6.047999
13 6.048199
14 6.024996
15 6.033599
16 6.048299
17 6.054599
18 6.059399
19 6.027199
20 6.060799
