############# Latency Per Loops ###############
1 70.267858
2 87.887229
3 88.313615
4 87.981355
5 88.836763
6 89.193839
7 91.292163
8 89.225984
9 89.809464
10 91.848179
11 89.415632
12 87.345115
13 88.879907
14 87.742861
15 89.215777
16 88.361182
17 89.311586
18 89.228701
19 90.361913
20 89.683431
