0 0
413 0
374 0
434 0
644 0
647 0
451 0
507 0
451 0
504 0
556 0
497 0
511 0
486 0
518 0
528 0
532 0
507 0
486 0
521 0
500 0
539 0
486 0
483 0
490 0
451 0
504 0
472 0
483 0
511 0
486 0
476 0
406 0
378 0
