2,6809.810,4860.380,92506.17,87699.75,175369.08,8985.41,147310.26,93531.85,104978.25
4,6833.61,5156.800,164002.41,84614.7,314848.36,9139.05,147633.79,94430.19,105185.34
8,7112.8,5316.000,183918.57,90102.41,505059.74,9303.77,147940.72,101550.51,104997.96
16,5736.92,5305.800,140195.17,106786.56,476195.85,8940.87,147910.47,101702.12,96725.02
