2,4.06548,1.26209,50.2388,14.78465,40.01731,5.33974,18.31297,60.94966,15.89359
4,4.02232,2.01797,69.3393,24.90708,61.5115,5.54786,27.92567,74.31942,21.30206
8,4.17784,2.93182,67.54839,32.01389,76.19199,5.87622,28.24372,75.64005,22.73411
16,4.16181,3.74514,89.12513,33.31965,84.00496,6.05596,31.5261,76.89387,22.86869
