0 0
626 385
535 227
525 360
595 581
924 735
602 563
609 343
546 525
469 385
598 539
1442 1193
283 259
595 556
1739 1655
602 535
588 553
1340 1155
556 591
567 304
626 479
581 511
588 787
521 252
612 514
595 427
563 392
1890 1575
1792 1676
574 437
1732 1239
539 290
549 325
