0 0
602 1949
385 1179
360 1099
640 1354
301 959
290 1127
217 651
269 588
654 1603
378 1389
472 1417
322 973
689 2149
560 1974
479 1470
409 1232
801 2243
24 73
231 693
3031 10461
486 1253
570 1988
3706 10244
577 2037
574 1736
665 1904
259 1067
448 1298
3559 9656
304 903
