0 0
700 427
994 535
497 528
763 444
801 539
1123 451
1449 567
1165 339
766 329
486 497
525 399
1092 497
535 472
1291 514
525 493
801 448
787 826
528 213
493 119
465 210
1109 490
507 283
1046 119
1046 42
269 0
70 3
56 38
885 633
829 759
616 234
1449 976
